video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"r4oHhTE2aoQ","DISNEY PLUS: VALE A PENA ASSINAR?","2020-11-16T22:45:00Z","UC-_T97zvbTtXSQI9nVlOFrQ","Thiago Romariz","24","20.20.11","thiago romariz|thiago Romariz omelete|thiago romariz saiu do omelete|disney plus|disney plus assinar|Disney Plus preço|disney plus onde assistir|disney plus vale a pena|disney plus critica|disney plus review|disney plus assistir","116087","10594","155","1038","https://i.ytimg.com/vi/r4oHhTE2aoQ/default.jpg","False","False","Disney Plus, o serviço de streaming da Disney, chega agora ao Brasil e fizemos um vídeo para falar se vale a pena ou não assinar. Comente! #disneyplus #disneyOnde achar o Disney Plus? https://www.chippu.com.br/noticias/onde-encontrar-o-disneyplus-guia-do-chippu/Twitter: twitter.com/thiagoromarizInstagram: instagram.com/thiagoromarizFacebook: facebook.com/thiagoromarizapolinarioGRUPO DO FACEBOOK: https://www.facebook.com/groups/935577130168388/---Créditos do vídeoEdição: Ícaro TurciIdentidade: Ryan Smallman"
"zHVSvZQyiuQ","REAÇÃO DOS MEUS AMIGOS VENDO A CASA NOVA ‹ EduKof ›","2020-11-17T15:00:15Z","UCrGnb5RdHA9M6WGmBGYo4ZQ","AM3NlC","22","20.20.11","VLOG|Estados|Unidos|EUA|Brasil|Brazil|Breakmen|Casa|House","376063","56308","353","1091","https://i.ytimg.com/vi/zHVSvZQyiuQ/default.jpg","False","False","Canal de Games: https://goo.gl/BHD7sB♦ Redes Sociais:Instagram: http://goo.gl/hYNGE6 @EduKofTwitter: https://goo.gl/feFHSj @EduKof♦ Contato Comercial: contato-edukof@hotmail.com#EduKof #Breakmen"
"EYCd6CXPOH8","BOLO PÃO DE QUEIJO DE MUSSARELA | SUPER FÁCIL RÁPIDO E DELICIOSO | RECEITAS DA CRIS","2020-11-16T19:00:01Z","UCRbXS1MKrZ55Vm5G9336BKw","Receitas Da Cris","24","20.20.11","receitas|receita|queijo|culinária|mussarela|cil|super|cris|fá|delicioso|rá|pido|xícara de leite|colher de sal|receita fácil|bolo|bolo de queijo|colher de sopa|xícaras de polvilho doce|redes sociais|gastronomia|receitas da cris|cristina mesquita|bolo pao de queijo|bolo pao de queijo mussarela","171514","12207","97","403","https://i.ytimg.com/vi/EYCd6CXPOH8/default.jpg","False","False","A receitinha de hoje tá fácil e gostosa DEMAIS !!!Bolo pão de queijo, recheado com queijo mussarelaIdeal para o café da manhã ou tarde, e porquenão agora MESMO !!!Sem contar que é muito simples e rápidade fazer.Então, bora assistir o vídeo !!!Ingredientes:-3 ovos inteiros-ao todo foram usados aprox 300g de queijo mussarela-1 xícara de leite-1 xícara de óleo-1 colher de sal-3 xícaras de polvilho doce-1 colher de sopa de fermento químicoAs xícaras do vídeo de hoje são de 200 ml cada.Medidas da forma do video:-23 cm de diâmetro -08 cm de profundidade receitasdacris@outlook.comEndereço para envio de correspondências/encomendas:Receitas Da CrisCaixa Postal 13502 CEP: 80.420-981 Curitiba - PRMe sigam nas redes sociais:Facebook: http://goo.gl/XBwkeRFanpage: http://goo.gl/w3aTWlInstagram: @receitasdacrishttp://goo.gl/JU9fyhMúsicas usadas: http://www.epidemicsound.com/#receitasdacris#bolo#pãodequeijo"
"wWzW424wV4E","PLAYSTATION 5!","2020-11-15T22:46:35Z","UCuxfOdbKQy0tgGXcm9sjHiw","Coisa de Nerd","28","20.20.11","leon|coisadenerd|coisa de nerd|português|brasil|pt-br|br|playstation 5|playstation|unboxing|nova geração|console|video game|dualsense|controle|ssd|loading|tempo de loading|tempo de carregamento|dual sense|playstation v|gta v|god of war|demon's souls|ray-tracing","1760202","234455","2687","5529","https://i.ytimg.com/vi/wWzW424wV4E/default.jpg","False","False","Este é um vídeo com unboxing e características do Playstation 5, o novo console de video game da Sony. Falamos do novo controle, o DualSense, da velocidade de carregamento (loading) do novo SSD, e de vários outros efeitos, como ray-tracing."
"jXNuvT8LLys","BASTIDORES | SPORT 0 X 2 VASCO | VASCOTV","2020-11-16T17:51:48Z","UCZD5qcen7lbLPFTjfvdLFcw","Vasco TV","17","20.20.11","Vasco|Vasco da Gama|VascoTV|Futebol Brasileiro","126824","16840","111","1398","https://i.ytimg.com/vi/jXNuvT8LLys/default.jpg","False","False","O sábado passado foi feliz para o Vasco da Gama! Com dois gols de Germán Cano, o Gigante da Colina venceu o Sport Recife por 2 a 0 e iniciou sua recuperação dentro do Campeonato Brasileiro. A partida foi marcada também pelo jogo de número 100 do prata da casa Andrey.Captação e edição: Márcio Santana"
"338s4Ex3MC4","BTS (방탄소년단) Sing 'Dynamite' with me (feat. Big Hit Labels)","2020-11-16T22:00:00Z","UCLkAepWjdylmXSltofFvsYQ","BANGTANTV","10","20.20.11","방탄소년단|BTS|BANGTAN|HIPHOP|알엠|RM|슈가|SUGA|제이홉|jhope|지민|JIMIN|정국|JUNGKOOK|JIN","8601008","1947167","16086","112870","https://i.ytimg.com/vi/338s4Ex3MC4/default.jpg","False","False","#Sing_Dynamite #BTS_Dynamite #BTS #방탄소년단 Connect with BTS: https://ibighit.com/bts http://twitter.com/BTS_bighithttp://twitter.com/BTS_twt http://www.facebook.com/bangtan.official https://www.youtube.com/user/BANGTANTV http://instagram.com/BTS.bighitofficial https://channels.vlive.tv/FE619 https://www.tiktok.com/@bts_official_bighithttps://weverse.onelink.me/qt3S/94808190https://www.weibo.com/BTSbighithttps://www.weibo.com/BTSmembers http://i.youku.com/btsofficial http://btsblog.ibighit.com"
"h1ee4sPdaLI","WOODZ (조승연) - BUMP BUMP MV","2020-11-17T09:00:02Z","UC_pwIXKXNm5KGhdEVzmY60A","Stone Music Entertainment","10","20.20.11","K-CULTURE korean Music MV Music Video K-Pop Kpop 뮤비 뮤직비디오|Stone Music Entertainment|WOODZ|WOODZ MV|조승연|조승연 뮤비|조승연 뮤직비디오|BUMP BUMP|BUMP BUMP MV|BUMP BUMPMV|BUMP MV|BUMP BUMP 뮤직비디오|K-POP|DANCE|R&B|댄스|케이팝|알앤비|스톤뮤직|스톤뮤직엔터테인먼트|위에화엔터테인먼트|위에화|YUEHUA ENTERTAINMENT KOREA|WOOPS!|WOOPS! MV|WOOPS MV|WOOPS 뮤직비디오|WOOPS 뮤비","4640461","126075","395","6852","https://i.ytimg.com/vi/h1ee4sPdaLI/default.jpg","False","False","WOODZ (조승연) - BUMP BUMP MV 입니다.WOODZ(조승연) Official Instagram : https://www.instagram.com/woodz_dnwm/WOODZ(조우즈) Official Twitter : https://twitter.com/_chowoodzWOODZ(조우즈) Official Twitter : https://twitter.com/c_woodzofficialWOODZ(조승연) Official Fan Cafe : http://cafe.daum.net/chowoodzWOODZ(조승연) Official V-LIVE : https://channels.vlive.tv/A54B3DWOODZ(조승연) Melon Page : http://kko.to/nSJkaL3D0WOODZ (조승연) 2nd Mini Album [WOOPS!]‘WOOPS!’ 놀라움을 선사할 WOODZ의 두 번째 미니 앨범한 편의 영화 같은 트랙 리스트 속의 진정한 WOODZ의 모습미니 1집에 이은 전곡 작사, 작곡 올라운더 WOODZ(조승연)의 성장우리는 삶을 살아가면서 우리가 가진 수많은 모습 중, 가장 상처받지 않을 모습으로 살아가고 있진 않은가? 진정한 나를 발견하는 과정 안에서 오는 방황과 허탈함, 멋있지만 멋이 없을 수도, 귀엽지만 잔인할 수도, 행복하지만 행복하지 않을 수도 있는 혼란의 세상 속에서 살고 있는 우리는 각자가 각자의 마음을 가장 잘 이해할 수 있는 내면을 가지고 있어야 하지 않을까?첫 번째 미니 앨범 [EQUAL]로 성공적인 도약을 이루어 낸 올라운더 WOODZ (조승연)가두 번째 미니앨범 WOOPS!를 공개했다.WOODZ(조승연)가 전곡 작사, 작곡한 이번 미니 2집 [WOOPS!]는 모든 사람의 내면에는 여러 가지 자아가 숨어 있지 않을까라는 생각으로부터 시작된 앨범이다.‘남들이 보는 나’와 ‘내가 보는 나’ 그리고 바깥으로 드러나진 않았지만 깊은 내면에 숨어 있는 “진정한 나”, 과연 나는 누구이며, 어떤 모습인가? , 그리고 그런 “진정한 나”를 스스로 받아들이고 인정하는 것,  그런 모습들을 이 앨범에 다양한 모습으로 담아내었다. WOODZ(조승연)는 이런 자칫 무거울 수도 있는 앨범의 주제를 한 편의 영화의 흐름에 빗대어 풀어내었다. 가상의 영화를 설정하여 이 앨범 주인공의 과거, 현재, 미래를 트랙 리스트로 풀어내어 주인공은 과연 어떤선택을 했을까라는 스토리에 빗대어 여러 주제를 표현하였다.[WOOPS!]라는 앨범명도 이 영화의 주인공이 본인을 찾아가는 장면을 표현했을 때 ‘WOOPS!’라는놀라움의 말풍선이 나오지 않았을까라는 생각에서 만들어진 앨범명이다.이 앨범을 들으시는 많은 분도 본인을 한 영화의 주인공으로 생각하며, 전곡을본인들만의 해석 방식으로 듣는다면  여러 가지 다양한 해석이 나오는 재미있는 앨범이 될 것이다. 1. 방아쇠 (trigger)Composed by WOODZ, 네이슨(NATHAN)Lyrics Written by WOODZTrack Produced by 네이슨(NATHAN), HoHo락기반의 기타 사운드가 들어간 컨트리 힙합 장르의 곡으로 나를 미워하는 사람들에게 하고 싶은 말을 적은 노래이다. 이 곡을 듣는 사람들에게도 분명 본인을 미워하는 사람들이 있을 거라는 생각이 든다. 그 사람들에게 하고 싶은 말을 대신해 줄 수 있는 곡이길 바란다. 공격적인 메시지 전달의 의미보단, 트랙이 주는 긍정적인 반응이 일어나길 바라면서 곡을 쓰게 되었다. 나를 미워했지만, 지금은 좋아할 수도, 나를 좋아했지만, 지금은 미워할 수도 있는 이들에게 이 노래에서 나오는 가사처럼 방아쇠를 당겼을 때 긍정적인 총알이 박혔으면 좋겠다.*방아쇠의 캐릭터는 본인이 하고 싶은 말을 하는 성격을 갖고 있다.이 앨범을 영화적인 이미지로 생각했을 때 메인 캐릭터(BUMP BUMP의 캐릭터)가 동경하는 영화 속 주인공의 성격을 가지고 있는 노래이다.*2. BUMP BUMPComposed by WOODZ, 네이슨 (NATHAN)Lyrics Written by WOODZTrack Produced by 네이슨 (NATHAN)레트로한 락 사운드가 들어간 팝 장르의 노래로 1번 트랙 ‘방아쇠’와 이어지는 트랙이다.  놀이공원에서 타는 범퍼카를 보며 싸움이라는 이미지를 떠올렸고, 서로 부딪히고 싸우지만 웃고 있는 사람들의 모습이, 연인들끼리 사랑하는 모습과 닮아있고, 사랑한다면 싸우는 것 또한범퍼카를 타는 것처럼 즐길 수도 있지 않을까라는 생각을 하면서 쓰게 된 곡이다.*‘방아쇠’의 아웃트로 부분에서 지지직거리는 사운드가 나오는데 그것은 ‘BUMP BUMP’에 나오는 주인공이 즐겨 보는 영화의 주인공이라는 설정을 갖고 있다. 1번 트랙 ‘방아쇠’의 캐릭터를 평소에 좋아하고 있는 메인 캐릭터이다. 방아쇠의 캐릭터처럼 행동하고 살아가고 싶지만, 현실은 그저 사랑하는 연인 사이 잦은 싸움에 지쳐 왜 우리는 사랑하는데 싸우는 거야?라는 말을 하고만 있는 주인공의 내용을 담고 있다.*3. 내 맘대로 (On my own)Composed by WOODZ, 네이슨 (NATHAN), HoHoLyrics Written by WOODZTrack Produced by 네이슨 (NATHAN), HoHo재미있는 기타 루프가 들어가 있는 팝 장르의 노래이다. 연인 사이에 한쪽에 맞춰 주고 있는 사람이 나를 잃어버리고 있다는 생각을 가져 이제는 내 마음대로 하겠다는 내용을 담은 노래이다. *‘BUMP BUMP’ 가사에서 이어지는 내용의 노래이며,후렴 부분에서 오히려 잔잔하게 흘러가는 구성이 재미있는 노래이다. *4. Thanks toComposed by WOODZ, 네이슨 (NATHAN)Lyrics Written by WOODZTrack Produced by 네이슨 (NATHAN)팝 장르의 노래이다. 이 곡은 그동안 나를 사랑해 주는 팬분들에게 그동안 하고 싶은 말들을 담은 곡이다. 앨범 뒤에 thanks to가 들어가는 것을 노래로 만들어 보면 어떨까라는 생각으로 시작된 노래이고, 전체적으로 몽글몽글한 가사들로 구성되어 있다. 나를 사랑해 주는 사람들이 항상 행복했으면 하는 바람으로,나와 함께한 모든 순간이 아름답고 향기로웠기를 바라면서 쓴 곡이다.*앨범의 드라마적인 면에서는 ‘내 맘대로’ 곡 이후의 주인공이 ‘그래도 행복했구나’라는 생각을 담고 있는 곡이다.*5. Sweater (feat. JAMIE) Composed by WOODZ, JAMIE, Pop Time, KakoLyrics Written by WOODZ, JAMIETrack Produced by Pop Time, KakoR&B 장르의 곡으로 할머니를 생각하면서 쓴 노래이다. 겨울과 어울리는 노래로 따뜻한 내용의 곡을 쓰고 싶다는 생각으로 시작을 하게 되었다. 겨울에 할머니가 짜주시는 스웨터의 향에서 느껴지는 향수를 과거 혹은 누군가에 대한 그리움으로 표현한 곡으로. 후렴 부분에 나오는 사람이 할머니라고 생각하고 만들었다. 평소에 힘든 일을 겪다 오랜만에 만나는 할머니를 보러 갈 때 그저 웃어 주심으로 위로가 되는 분위기를 연출하고 싶었다.*위에 내용처럼 주인공이 힘들어하는 모습을 가족이 위로해주는 내용이다.*6. TideComposed by WOODZ, 네이슨(NATHAN)Lyrics Written by WOODZTrack Produced by 네이슨(NATHAN)어쿠스틱 밴드 사운드의 노래이다. 우리가 헤어진 이유는 이기적이고 하고 싶은 게 많은 나 때문이며,너의 옆에 누가 있어도 행복을 바란다는 내용을 담고 있는 곡이다. 어쿠스틱으로 흘러가다가 2절부터 나오는 밴드 사운드가 매력적인 드라마틱한 흐름을 가지고 있는 곡이다. * 주인공이 연인이었던 이의 행복을 바라며, 결국 헤어짐은 본인의 잘못이었음을 인정하는 내용을 담고 있다.*"
"Q2FvsOEDklg","ILHA PARTICULAR EM ANGRA! ‹ JonVlogs ›","2020-11-16T22:00:07Z","UCbIV7t22dH_d75fv1GP56zA","Jon Vlogs","24","20.20.11","JonVlogs|intercambio|dia|nos|eua|jon|jhon|johnn|pelos|estados|unidos|john|vlog|vlogs|jonvlog|humor|viagem|viajando|comedia","307735","44588","389","642","https://i.ytimg.com/vi/Q2FvsOEDklg/default.jpg","False","False","Fala ae galera, blz? Aproveitando este clima de lua de mel com a minha namorada, a gente veio passar um tempo na ilha particular que ela tem aqui em Angra, isso mesmo, UMA ILHA, pensa num lugar top, bonito demais, moraria aqui pra sempre.Viemos com alguns e amigos e eu resolvi gravar um pouco do passeio pra vocês, mostrar a habilidade do pai no wake kkkkk.● 📘 Meu Livro : http://tiny.cc/LivroJonVlogs● 🎮 Canal de Games: https://www.youtube.com/channel/UCr_eFVLgbvv_DC2KUPugNsg● 🎬 Canal de Clipes: https://www.youtube.com/channel/UCfIHKnOrvaWuxX3tUX8_5vg● Siga nas redes sociais:✔INSTA: @jonvlogs ✔FACE: jonvlogsoficial✔Twitter: @jonvlogs✔SPOTIFY: JonVlogs● GOSTOU DO VIDEO ? LIKE/FAV PARA AJUDAR!● Compartilhe esse vídeo com seus amigos ● Inscreva-se Para acompanhar o canal !Track: Mangoo - Happi (ft. bby ivy) [NCS Release]Music provided by NoCopyrightSounds.Watch: https://youtu.be/gQjAEbWZEgUFree Download / Stream: http://ncs.io/HappiTrack: N3WPORT - Alive (feat. Neoni) [NCS Release]Music provided by NoCopyrightSounds.Watch: https://youtu.be/vJAcXd_UtWQFree Download / Stream: http://ncs.io/NAlive#jonvlogs"
"mNKzafWTnbI","Roda Viva | Preto Zezé | 16/11/2020","2020-11-17T03:01:22Z","UCNVsZnDXOM4PodYIEgM2e4w","Roda Viva","25","20.20.11","roda viva|tv cultura|debate|jornalismo|entrevista|Vera Magalhães|djamila ribeiro","82029","5973","341","333","https://i.ytimg.com/vi/mNKzafWTnbI/default.jpg","False","False","No Roda Viva, a jornalista Vera Magalhães recebe o produtor artístico Preto Zezé.Presidente global da CUFA (Central Única de Favelas), empresário e consultor de projetos para empresas e governos, Preto Zezé é um dos principais responsáveis pela entidade, que promove atividades nas áreas de educação, cultura, esportes e lazer. É idealizador do movimento Cultura de Rua, uma rede de jovens das favelas empenhados na defesa dos direitos dos moradores das comunidades, através de ações sociais e culturais. À frente da CUFA, luta pela abertura de novos horizontes para a população vítima do racismo e das desigualdades sociais. Sua trajetória, das ruas de Fortaleza à carreira de gestor de projetos, está resumida no livro “Das Quadras para o Mundo”, um relato de algumas perdas e muitas vitórias. #RodaViva"
"DvX157hWcPw","LEITE NA PIPOCA -FICA MELHOR QUE A PIPOCA DE CINEMA- CARAMELIZADA","2020-11-16T10:25:08Z","UCfrpgW6wypbf7O0Mk8Idq6A","Culinária em Casa","26","20.20.11","receitas rapidas|fácil|como fazer|culinária|simples|receita caseira|Milho|Pipoca|Caramelo|Caramelizada|Pipoca melhor que de pipoqueiro|Pipoca de cinema|Receitas de Pai|Tata Pereira|Adilson Figueira|Menino Prendado|Bete com carinho|Felipe Neto|Luluca|Totoykids|Maria Clara|Mari Maria|Kids fum|Galinha pintadinha|rezendeevil|Virgínia Fonseca|Crescendo com Luluca|Ou|Lu|Cozinhando com a Lu|Dicas|Kleber|Tv Aparecida","374492","21613","1048","396","https://i.ytimg.com/vi/DvX157hWcPw/default.jpg","False","False","Canal. Kleber oliveira de inscreva https://www.youtube.com/channel/UCA9MysLPl6Ru9aM7R5cvlFQVOTE EM MIM ( culinaria em casa 🏡) PARA O PRÊMIO IBEST , O OSCAR DA INTERNET.. Vote aqui 👉 https://vote.premioibest.com/votacao/gastronomia-culinariaIngredientes;Pipoca de caramelo 1xicara de milho (100ml) 1 colher de manteiga1 xícara de açúcar 1/2 xícara de água 1 colher de vinagre100 ml de leite 1 pitada de salADQUIRA OS PRODUTOS NA MINHA LOJA OFICIAL:https://bit.ly/Loja-oficial-Culinária-em-CasaFacebook: http://bit.ly/FaceCulinariaemCasaInstagram: http://bit.ly/InstaCulinariaemCasaClique aqui e adquira o porta temperoshttps://bit.ly/Port-temperos(11) 97427-8536Link do CANAL da minha filha DIÁRIO DA KIARA AQUI 👉http://bit.ly/Canal-da-KiaraMeu novo canal com receitas em 1 minuto!! Venha se inscrever e conhecer meu novo trabalho AQUI 👇http://bit.ly/novo-canal-da-luContato Profissional: culinariaemcasaoficial@gmail.comINSCREVA-SE #CulináriaemCasa"
"xU78CLwXQT8","Elétrico mais rápido que 911? PORSCHE TAYCAN encara a Volta Rápida #215 com Rubens Barrichello","2020-11-16T21:00:20Z","UCGBIIPnw0AYM3BFsmTsjeAw","Acelerados","2","20.20.11","Acelerados|Rubens Barrichello|Cassio Cortes|Gerson Campos|Carros|Automobilismo|Auto|automotiva|velocidade|velocidade final|potencia|torque|review|dicas|teste|motor|rubinho|pilotagem|piloto|rapido|turbo|porsche|porsche taycan|porsche 911|elétrico da porsche|porsche panamera|porsche cayenne|porsche boxster|audi e-tron|jaguar I-pace|ranking elétricos|carro elétrico|lamborghini|renegade|onix|volta rápida com rubinho","286303","30786","148","587","https://i.ytimg.com/vi/xU78CLwXQT8/default.jpg","False","False","Um carro com 761 cavalos e mais de 100 kgfm de torque... e que não faz barulho! Mas o lado bom é que bota um sorrisão quando você pisa até o fundo do acelerador! Apertem os cintos porque hoje Rubens Barrichello vai sentar a bota no primeiro Porsche elétrico da história, o Taycan em sua versão Turbo S. O resultado foi surpreendente e você confere agora! Solta o play aí e divirta-se!Confira mais sobre a Continental:  https://www.conti.com.brVocê também é Acelerado? Então vem com a gente:LOJA ACELERADOS: https://goo.gl/mwHLa7YOUTUBE: https://www.youtube.com/acelerados/FACEBOOK: https://www.facebook.com/aceleradostv/TWITTER: https://twitter.com/acelerados/INSTAGRAM: @aceleradosAcelerados é o canal para quem ama carros, tem gasolina e adrenalina nas veias. Rubens Barrichello, Cassio Cortes e Gerson Campos aceleram superesportivos, clássicos do passado e as últimas novidades do mercado automotivo, trazendo sempre velocidade, emoção e informação sobre quatro rodas.------------------------Experimente 1 mês grátis do banco de trilhas Epidemic Sound: http://bit.ly/epidemicnwb#Acelerados #VoltaRápida #RubensBarrichello"
